id,الدولة,الوحدة_الإدارية_العليا,المستوى_الثاني,المدينة_أو_القرية,الحي_أو_الحارة,الاسم_المحلي,الأسماء_البديلة,النوع,خط_العرض,خط_الطول,الارتفاع_م,السكان,سنة_السكان,المصدر,تاريخ_المصدر,درجة_الثقة,ملاحظات
TN-213,تونس,القصرين,حيدرة,—,—,حيدرة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-214,تونس,القصرين,فوسانة,—,—,فوسانة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-215,تونس,القصرين,فريانة,—,—,فريانة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-216,تونس,القصرين,ماجل بلعباس,—,—,ماجل بلعباس,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-قابس,تونس,قابس,—,—,—,قابس,—,ولاية,,,,374300,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,7166 كم²؛ 10 معتمدية؛ الكثافة 52.23 ن/كم²
TN-217,تونس,قابس,قابس المدينة,—,—,قابس المدينة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-218,تونس,قابس,قابس الغربية,—,—,قابس الغربية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-219,تونس,قابس,قابس الجنوبية,—,—,قابس الجنوبية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-220,تونس,قابس,غنوش,—,—,غنوش,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-221,تونس,قابس,المطوية,—,—,المطوية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-222,تونس,قابس,منزل الحبيب,—,—,منزل الحبيب,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-223,تونس,قابس,الحامة,—,—,الحامة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-224,تونس,قابس,مطماطة,—,—,مطماطة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,بيوت كهفية محفورة
TN-225,تونس,قابس,مطماطة الجديدة,—,—,مطماطة الجديدة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-226,تونس,قابس,مارث,—,—,مارث,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-مدنين,تونس,مدنين,—,—,—,مدنين,—,ولاية,,,,479520,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,9167 كم²؛ 9 معتمدية؛ الكثافة 52.31 ن/كم²
TN-227,تونس,مدنين,مدنين الشمالية,—,—,مدنين الشمالية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-228,تونس,مدنين,مدنين الجنوبية,—,—,مدنين الجنوبية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-229,تونس,مدنين,بني خداش,—,—,بني خداش,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-230,تونس,مدنين,بن قردان,—,—,بن قردان,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-231,تونس,مدنين,جرجيس,—,—,جرجيس,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-232,تونس,مدنين,جربة حومة السوق,—,—,جربة حومة السوق,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,كنيس الغريبة — أقدم كنيس في أفريقيا
TN-233,تونس,مدنين,جربة ميدون,—,—,جربة ميدون,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,جزيرة جربة
TN-234,تونس,مدنين,جربة أجيم,—,—,جربة أجيم,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,جزيرة جربة
TN-235,تونس,مدنين,سيدي مخلوف,—,—,سيدي مخلوف,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-قفصة,تونس,قفصة,—,—,—,قفصة,—,ولاية,,,,337331,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,7807 كم²؛ 11 معتمدية؛ الكثافة 43.21 ن/كم²
TN-236,تونس,قفصة,قفصة الشمالية,—,—,قفصة الشمالية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-237,تونس,قفصة,سيدي عيش,—,—,سيدي عيش,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-238,تونس,قفصة,القصر,—,—,القصر,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-239,تونس,قفصة,قفصة الجنوبية,—,—,قفصة الجنوبية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-240,تونس,قفصة,أم العرائس,—,—,أم العرائس,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-241,تونس,قفصة,الرديف,—,—,الرديف,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-242,تونس,قفصة,المتلوي,—,—,المتلوي,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-243,تونس,قفصة,المظيلة,—,—,المظيلة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-244,تونس,قفصة,القطار,—,—,القطار,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-245,تونس,قفصة,بلخير,—,—,بلخير,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-246,تونس,قفصة,السند,—,—,السند,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-توزر,تونس,توزر,—,—,—,توزر,—,ولاية,,,,107912,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,5593 كم²؛ 5 معتمدية؛ الكثافة 19.29 ن/كم²
TN-247,تونس,توزر,توزر,—,—,توزر,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-248,تونس,توزر,دقاش,—,—,دقاش,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-249,تونس,توزر,تمغزة,—,—,تمغزة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-250,تونس,توزر,نفطة,—,—,نفطة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,واحة
TN-251,تونس,توزر,حزوة,—,—,حزوة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-تطاوين,تونس,تطاوين,—,—,—,تطاوين,—,ولاية,,,,149453,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,38889 كم²؛ 7 معتمدية؛ الكثافة 3.84 ن/كم²
TN-252,تونس,تطاوين,تطاوين الشمالية,—,—,تطاوين الشمالية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-253,تونس,تطاوين,تطاوين الجنوبية,—,—,تطاوين الجنوبية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-254,تونس,تطاوين,الصمار,—,—,الصمار,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-255,تونس,تطاوين,البئر الأحمر,—,—,البئر الأحمر,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-256,تونس,تطاوين,غمراسن,—,—,غمراسن,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,قصور أمازيغية دفاعية
TN-257,تونس,تطاوين,ذهيبة,—,—,ذهيبة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-258,تونس,تطاوين,رمادة,—,—,رمادة,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-W-قبلي,تونس,قبلي,—,—,—,قبلي,—,ولاية,,,,156961,2014,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,22454 كم²؛ 6 معتمدية؛ الكثافة 6.99 ن/كم²
TN-259,تونس,قبلي,قبلي الجنوبية,—,—,قبلي الجنوبية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-260,تونس,قبلي,قبلي الشمالية,—,—,قبلي الشمالية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-261,تونس,قبلي,سوق الأحد,—,—,سوق الأحد,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-262,تونس,قبلي,دوز الشمالية,—,—,دوز الشمالية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,بوابة الصحراء
TN-263,تونس,قبلي,دوز الجنوبية,—,—,دوز الجنوبية,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-264,تونس,قبلي,الفوار,—,—,الفوار,—,معتمدية,,,,,,بوابة البيانات المفتوحة — وزارة الداخلية التونسية / المعهد الوطني للإحصاء (تعداد 2014),2014,🟢,
TN-TN001,تونس,ولاية تونس,معتمدية المدينة,تونس,باب بحر,باب بحر,—,باب قائم,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب من أبواب المدينة العتيقة الباقية الخمسة — العهد الأغلبي — الأشهر والأقدم، يفصل المدينة العتيقة عن الحديثة
TN-TN002,تونس,ولاية تونس,معتمدية المدينة,تونس,باب الجديد,باب الجديد,—,باب قائم,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب من أبواب المدينة العتيقة الباقية الخمسة — 1278م حفصي، جُدِّد 1769 — الوحيد بثلاثة انحناءات مسقفة
TN-TN003,تونس,ولاية تونس,معتمدية المدينة,تونس,باب الخضراء,باب الخضراء,—,باب قائم,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب من أبواب المدينة العتيقة الباقية الخمسة — ~1320م، أُعيد بناؤه 1881
TN-TN004,تونس,ولاية تونس,معتمدية المدينة,تونس,باب سعدون,باب سعدون,—,باب قائم,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب من أبواب المدينة العتيقة الباقية الخمسة — ~1350م
TN-TN005,تونس,ولاية تونس,معتمدية المدينة,تونس,باب منارة,باب منارة,—,باب قائم,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب من أبواب المدينة العتيقة الباقية الخمسة — 1276م حفصي — باب أرطة سابقًا
TN-TN006,تونس,ولاية تونس,معتمدية المدينة,تونس,باب سويقة,باب سويقة,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — هُدم 1861 — والاسم اليوم حيٌّ شعبي كامل
TN-TN007,تونس,ولاية تونس,معتمدية المدينة,تونس,باب الجزيرة,باب الجزيرة,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — ينفذ إلى شبه جزيرة الوطن القبلي
TN-TN008,تونس,ولاية تونس,معتمدية المدينة,تونس,باب العلوج,باب العلوج,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — باب الرحيبة سابقًا — سُمّي برحبة العلوج بعد 1435
TN-TN009,تونس,ولاية تونس,معتمدية المدينة,تونس,باب البنات,باب البنات,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — 1228–1249 — يفصل المدينة عن حي أقارب السلاطين المسيحيين
TN-TN010,تونس,ولاية تونس,معتمدية المدينة,تونس,باب سيدي عبد الله الشريف,باب سيدي عبد الله الشريف,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — باب الغدر سابقًا — مخصَّص لعبور الحكام لا للعامة
TN-TN011,تونس,ولاية تونس,معتمدية المدينة,تونس,باب عليوة,باب عليوة,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — نسبةً إلى العِلّيّة فوقه
TN-TN012,تونس,ولاية تونس,معتمدية المدينة,تونس,باب الفلة,باب الفلة,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — ثُلمة في السور — استُعمل لفرار السكان أثناء الاحتلال الإسباني
TN-TN013,تونس,ولاية تونس,معتمدية المدينة,تونس,باب المرقد,باب المرقد,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — لنقل الدوابّ — يفتح على الإسطبل الحفصي
TN-TN014,تونس,ولاية تونس,معتمدية المدينة,تونس,باب القرجاني,باب القرجاني,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — عثماني — لمراقبة سهول مرناق والسيجومي
TN-TN015,تونس,ولاية تونس,معتمدية المدينة,تونس,باب الأقواس,باب الأقواس,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — بين سويقة وسعدون
TN-TN016,تونس,ولاية تونس,معتمدية المدينة,تونس,باب سيدي عبد السلام,باب سيدي عبد السلام,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — عهد حمودة باشا
TN-TN017,تونس,ولاية تونس,معتمدية المدينة,تونس,باب سيدي قاسم,باب سيدي قاسم,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — عثماني — باسم أبي قاسم الجليزي
TN-TN018,تونس,ولاية تونس,معتمدية المدينة,تونس,باب سوق القماش,باب سوق القماش,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — ق15م
TN-TN019,تونس,ولاية تونس,معتمدية المدينة,تونس,باب قرطاجنة,باب قرطاجنة,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,باب مندثر من أبواب المدينة العتيقة الـ24 — من الأبواب الخمسة الأصلية
TN-TN020,تونس,ولاية تونس,معتمدية المدينة,تونس,باب العسل,باب العسل,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,باب مندثر من أبواب المدينة العتيقة الـ24 — —
TN-TN021,تونس,ولاية تونس,معتمدية المدينة,تونس,باب الجبالية,باب الجبالية,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,باب مندثر من أبواب المدينة العتيقة الـ24 — —
TN-TN022,تونس,ولاية تونس,معتمدية المدينة,تونس,باب الصبّاغين,باب الصبّاغين,—,باب مندثر,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,باب مندثر من أبواب المدينة العتيقة الـ24 — —
TN-TN023,تونس,ولاية تونس,معتمدية المدينة,تونس,الدبّاغين,الدبّاغين,—,ربض حِرَفي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,ربض نشأ خارج السور حول حرفة: دباغة الجلود
TN-TN024,تونس,ولاية تونس,معتمدية المدينة,تونس,الحلفاوين,الحلفاوين,—,ربض حِرَفي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,ربض نشأ خارج السور حول حرفة: صناعة الحلفاء
TN-TN025,تونس,ولاية تونس,معتمدية المدينة,تونس,التبّانين,التبّانين,—,ربض حِرَفي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,ربض نشأ خارج السور حول حرفة: بيع التبن
TN-TN026,تونس,ولاية تونس,معتمدية المدينة,تونس,الصبّاغين,الصبّاغين,—,ربض حِرَفي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,ربض نشأ خارج السور حول حرفة: الصباغة
TN-TN027,تونس,ولاية تونس,معتمدية المدينة,تونس,رحبة الغنم,رحبة الغنم,—,ربض حِرَفي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,ربض نشأ خارج السور حول حرفة: سوق الماشية
TN-TN028,تونس,ولاية تونس,معتمدية المدينة,تونس,المركاض,المركاض,—,ربض حِرَفي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,ربض نشأ خارج السور حول حرفة: ميدان الخيل
TN-TN029,تونس,ولاية تونس,معتمدية المدينة,تونس,باب سويقة,باب سويقة,—,حومة,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,حومة داخل المدينة العتيقة أو محيطها
TN-TN030,تونس,ولاية تونس,معتمدية المدينة,تونس,الحلفاوين,الحلفاوين,—,حومة,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,حومة داخل المدينة العتيقة أو محيطها
TN-TN031,تونس,ولاية تونس,معتمدية المدينة,تونس,باب الجزيرة,باب الجزيرة,—,حومة,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,حومة داخل المدينة العتيقة أو محيطها
TN-TN032,تونس,ولاية تونس,معتمدية المدينة,تونس,باب سعدون,باب سعدون,—,حومة,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,حومة داخل المدينة العتيقة أو محيطها
TN-TN033,تونس,ولاية تونس,معتمدية المدينة,تونس,باب الفلة,باب الفلة,—,حومة,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,حومة داخل المدينة العتيقة أو محيطها
TN-TN034,تونس,ولاية تونس,معتمدية المدينة,تونس,باب منارة,باب منارة,—,حومة,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,حومة داخل المدينة العتيقة أو محيطها
TN-TN035,تونس,ولاية تونس,معتمدية المدينة,تونس,باب عليوة,باب عليوة,—,حومة,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,حومة داخل المدينة العتيقة أو محيطها
TN-TN036,تونس,ولاية تونس,معتمدية المدينة,تونس,الحفصية,الحفصية,—,حومة,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,حومة داخل المدينة العتيقة أو محيطها
TN-TN037,تونس,ولاية تونس,معتمدية المدينة,تونس,سيدي البشير,سيدي البشير,—,حومة,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,حومة داخل المدينة العتيقة أو محيطها
TN-TN038,تونس,ولاية تونس,معتمدية المدينة,تونس,الدندان,الدندان,—,حومة,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,حومة داخل المدينة العتيقة أو محيطها
TN-TN039,تونس,ولاية تونس,معتمدية المدينة,تونس,العمران,العمران,—,حومة,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,حومة داخل المدينة العتيقة أو محيطها
TN-TN040,تونس,ولاية تونس,معتمدية المدينة,تونس,لاكانيا,لاكانيا,—,حومة,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,حومة داخل المدينة العتيقة أو محيطها
TN-TN041,تونس,ولاية تونس,معتمدية المدينة,تونس,القصبة,القصبة,—,حومة,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟡,حومة داخل المدينة العتيقة أو محيطها
TN-TN042,تونس,ولاية تونس,معتمدية المدينة,تونس,صباط المحاسنة,صباط المحاسنة,—,صباط (ممر مسقوف),,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,ممر مسقوف تحت بيت — وحدة عمرانية فريدة تونسيًا: حومة باب سويقة — نسبةً إلى آل محسن أئمة جامع الزيتونة
TN-TN043,تونس,ولاية تونس,معتمدية المدينة,تونس,صباط الظلام,صباط الظلام,—,صباط (ممر مسقوف),,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,ممر مسقوف تحت بيت — وحدة عمرانية فريدة تونسيًا: رواية شعبية عن أحداث مخيفة 🟠
TN-TN044,تونس,ولاية تونس,معتمدية المدينة,تونس,صباط العروسة,صباط العروسة,—,صباط (ممر مسقوف),,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,ممر مسقوف تحت بيت — وحدة عمرانية فريدة تونسيًا: رواية شعبية عن أحداث مخيفة 🟠
TN-TN045,تونس,ولاية تونس,معتمدية المدينة,تونس,صباط الأربع ثنايا,صباط الأربع ثنايا,—,صباط (ممر مسقوف),,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,ممر مسقوف تحت بيت — وحدة عمرانية فريدة تونسيًا: ربض الحلفاوين — بيت بُني فوق تقاطع أربع طرق
TN-TN046,تونس,ولاية تونس,معتمدية المدينة,تونس,الملاسين,الملاسين,—,حي شعبي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,حي شعبي — معتمدية السيجومي
TN-TN047,تونس,ولاية تونس,معتمدية المدينة,تونس,حي هلال,حي هلال,—,حي شعبي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,حي شعبي — معتمدية السيجومي
TN-TN048,تونس,ولاية تونس,معتمدية المدينة,تونس,الجبل الأحمر,الجبل الأحمر,—,حي شعبي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,حي شعبي — معتمدية العمران
TN-TN049,تونس,ولاية تونس,معتمدية المدينة,تونس,سيدي حسين,سيدي حسين,—,حي شعبي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,حي شعبي — معتمدية سيدي حسين
TN-TN050,تونس,ولاية تونس,معتمدية المدينة,تونس,الزهروني,الزهروني,—,حي شعبي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,حي شعبي — معتمدية الحرايرية
TN-TN051,تونس,ولاية تونس,معتمدية المدينة,تونس,حي الزهور,حي الزهور,—,حي شعبي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,حي شعبي — معتمدية الزهور
TN-TN052,تونس,ولاية تونس,معتمدية المدينة,تونس,حي الطيران,حي الطيران,—,حي شعبي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,حي شعبي — معتمدية الزهور
TN-TN053,تونس,ولاية تونس,معتمدية المدينة,تونس,السمران,السمران,—,حي شعبي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,حي شعبي — معتمدية الزهور
TN-TN054,تونس,ولاية تونس,معتمدية المدينة,تونس,حي ابن خلدون,حي ابن خلدون,—,حي شعبي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,حي شعبي — معتمدية —
TN-TN055,تونس,ولاية تونس,معتمدية المدينة,تونس,حي النور,حي النور,—,حي شعبي,,,,,,بلدية تونس / جمعية صيانة مدينة تونس / يونسكو 1979,,🟢,حي شعبي — معتمدية الكبارية
