id,schema_version,status,source_id,entity_id,kind,language,name,script,source_locator,valid_from,valid_to
ALS-9DD5D4F45074589E,2.0.0,current,SRC-ISO-3166-1-2020,ENT-KM-COUNTRY,english,en,Comoros,Latn,ISO alpha-2 entry KM,,
ALS-9DDA86A9513B5949,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-62522004,official_variant,fr,Bou Helal,Latn,ADM4 row / research sector code 62522004; dated ADM3 parent 6252,,
ALS-9DED562C4B725FD8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41611464,official_variant,fr,Bir Bousari,Latn,ADM4 row / research sector code 41611464; dated ADM3 parent 4161,,
ALS-9E2F579EC36A50C1,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-QADA-2E61A16B0455,transliteration,en,Ma'in,Latn,"Regulation No. 46 of 2000, Article 12; Qada ماعين clause under Liwa قصبة مادبا",,
ALS-9E395A484D3353E0,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42621556,official_variant,fr,Es-Skhirat,Latn,ADM4 row / research sector code 42621556; dated ADM3 parent 4262,,
ALS-9E3BCBD058B45109,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34661346,official_variant,fr,El Kalabine,Latn,ADM4 row / research sector code 34661346; dated ADM3 parent 3466,,
ALS-9E7145125B3C564C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31601002,official_variant,fr,Aïn Medhaker,Latn,ADM4 row / research sector code 31601002; dated ADM3 parent 3160,,
ALS-9E8ABFF55D0F5EC1,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3125,official_variant,fr,Messâdine,Latn,January 2024 workbook row: governorate 31; municipality code 3125,,
ALS-9EB039CA3F785CA8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-584902C8EEE0,official_variant,fr,Djerba Houmet Souk,Latn,ADM3 row / dated 264-delegation research code 5256,,
ALS-9EDD4E513B475CA9,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61541944,official_variant,fr,En-Nadhour,Latn,ADM4 row / research sector code 61541944; dated ADM3 parent 6154,,
ALS-9EE1152B6D485D64,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1251166,official_variant,fr,Ennasr 1,Latn,ADM4 row / research sector code 1251166; dated ADM3 parent 1251,,
ALS-9EF19FA74915568F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-53551900,official_variant,fr,Guermassa,Latn,ADM4 row / research sector code 53551900; dated ADM3 parent 5355,,
ALS-9EFC838079D353A9,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1352215,official_variant,fr,Sidi Mosbah,Latn,ADM4 row / research sector code 1352215; dated ADM3 parent 1352,,
ALS-9F087FF4593C56C6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31631022,official_variant,fr,Sidi El Héni Centre,Latn,ADM4 row / research sector code 31631022; dated ADM3 parent 3163,,
ALS-9F090AF7E31D5F1D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2154626,official_variant,fr,Tebaba,Latn,ADM4 row / research sector code 2154626; dated ADM3 parent 2154,,
ALS-9F12BE5FBA545E81,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42551502,official_variant,fr,El Garâa El Hamra,Latn,ADM4 row / research sector code 42551502; dated ADM3 parent 4255,,
ALS-9F1F4CC3024A58BE,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2256732,official_variant,fr,Ouled Mefada,Latn,ADM4 row / research sector code 2256732; dated ADM3 parent 2256,,
ALS-9F203EEB1F0D554C,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3116,official_variant,fr,Akouda,Latn,January 2024 workbook row: governorate 31; municipality code 3116,,
ALS-9F2BE7C1BB165230,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2153605,official_variant,fr,Maghraoua,Latn,ADM4 row / research sector code 2153605; dated ADM3 parent 2153,,
ALS-9F45EF31E7FC5A91,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42591533,official_variant,fr,Ech-Chaffaï,Latn,ADM4 row / research sector code 42591533; dated ADM3 parent 4259,,
ALS-9F4603CE375E5A5D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-08DFD967FB8E,official_variant,fr,Béja Sud,Latn,ADM3 row / dated 264-delegation research code 2152,,
ALS-9F6F8435BDA95AA4,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-6112,official_variant,fr,El Ksar,Latn,January 2024 workbook row: governorate 61; municipality code 6112,,
ALS-9FC3605AAF86532F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-53521871,official_variant,fr,Ksar El Moukabala,Latn,ADM4 row / research sector code 53521871; dated ADM3 parent 5352,,
ALS-9FE046A5E13957DF,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1754504,official_variant,fr,El Ababssa,Latn,ADM4 row / research sector code 1754504; dated ADM3 parent 1754,,
ALS-9FEEC972450B5CB2,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42621561,official_variant,fr,Om Ali,Latn,ADM4 row / research sector code 42621561; dated ADM3 parent 4262,,
ALS-A01035DC0CAD5412,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52551812,official_variant,fr,El Grebis,Latn,ADM4 row / research sector code 52551812; dated ADM3 parent 5255,,
ALS-A02BD0D21FF75A7D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2151590,official_variant,fr,Aïn Soltane,Latn,ADM4 row / research sector code 2151590; dated ADM3 parent 2151,,
ALS-A0437FBB2E78580C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1251165,official_variant,fr,El Yasmina,Latn,ADM4 row / research sector code 1251165; dated ADM3 parent 1251,,
ALS-A051052FAB0E51BD,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52541794,official_variant,fr,Ettabaï,Latn,ADM4 row / research sector code 52541794; dated ADM3 parent 5254,,
ALS-A080AB12937C5B1E,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3414,official_variant,fr,Sakiet Eddaier,Latn,January 2024 workbook row: governorate 34; municipality code 3414,,
ALS-A0BB5F2924B458CD,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-QADA-4FF9C49C7D3F,transliteration,en,Rajm al-Shami,Latn,"Regulation No. 46 of 2000, Article 4; Qada رجم الشامي clause under Liwa الموقر",,
ALS-A0BD86A974995773,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-63522036,official_variant,fr,El Mansoura,Latn,ADM4 row / research sector code 63522036; dated ADM3 parent 6352,,
ALS-A0CB73B5EA7554D3,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2151585,official_variant,fr,El Mounchar,Latn,ADM4 row / research sector code 2151585; dated ADM3 parent 2151,,
ALS-A0D04EE221D95BDF,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1529,official_variant,fr,Menzel Bou Zelfa,Latn,January 2024 workbook row: governorate 15; municipality code 1529,,
ALS-A1072F211A615135,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34661344,official_variant,fr,Sidi Frej,Latn,ADM4 row / research sector code 34661344; dated ADM3 parent 3466,,
ALS-A10BEF4CCA975E14,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33561178,official_variant,fr,El Kesasba,Latn,ADM4 row / research sector code 33561178; dated ADM3 parent 3356,,
ALS-A116EC26B7D251C4,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-LIWA-F59532A2657F,transliteration,en,Ayn al-Basha,Latn,"Regulation No. 46 of 2000, Article 6; Liwa عين الباشا clause",,
ALS-A1388C4FB9DA5C7A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61571965,official_variant,fr,El Magroun,Latn,ADM4 row / research sector code 61571965; dated ADM3 parent 6157,,
ALS-A13C817151DF5B48,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42621563,official_variant,fr,Telept,Latn,ADM4 row / research sector code 42621563; dated ADM3 parent 4262,,
ALS-A147586C649E56BD,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2253706,official_variant,fr,El Koudia,Latn,ADM4 row / research sector code 2253706; dated ADM3 parent 2253,,
ALS-A149566C01655316,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2455893,official_variant,fr,Hammam Biadha Nord,Latn,ADM4 row / research sector code 2455893; dated ADM3 parent 2455,,
ALS-A157064A65D15587,2.0.0,current,SRC-UNESCO-ICH-TN-2026,ENT-TN-VILLAGE-SEJNANE,english,en,Sejnane,Latn,ICH element 01406: the village of Sejnane,,
ALS-A16BB352688E5DB8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52511762,official_variant,fr,Oum Ettameur Ouest,Latn,ADM4 row / research sector code 52511762; dated ADM3 parent 5251,,
ALS-A1790C174DB8549B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34661349,official_variant,fr,El Kantra,Latn,ADM4 row / research sector code 34661349; dated ADM3 parent 3466,,
ALS-A1915A4A18295A8C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33611218,official_variant,fr,Salakta,Latn,ADM4 row / research sector code 33611218; dated ADM3 parent 3361,,
ALS-A1AD458E3FBC5FE9,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4311,official_variant,fr,Sidi Bouzid,Latn,January 2024 workbook row: governorate 43; municipality code 4311,,
ALS-A1BAFFA51A365F05,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52591848,official_variant,fr,El Ghabai,Latn,ADM4 row / research sector code 52591848; dated ADM3 parent 5259,,
ALS-A1C1A9325196526C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-64B47287C7CC,official_variant,fr,Amdoun,Latn,ADM3 row / dated 264-delegation research code 2153,,
ALS-A1CA89CAEB485B11,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52551803,official_variant,fr,Ejdaria,Latn,ADM4 row / research sector code 52551803; dated ADM3 parent 5255,,
ALS-A1E660788F195AEF,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32571089,official_variant,fr,El Manara,Latn,ADM4 row / research sector code 32571089; dated ADM3 parent 3257,,
ALS-A1FB08D791A45949,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1753492,official_variant,fr,Teskraia,Latn,ADM4 row / research sector code 1753492; dated ADM3 parent 1753,,
ALS-A2125FE6C23D5C5F,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2115,official_variant,fr,Teboursouk,Latn,January 2024 workbook row: governorate 21; municipality code 2115,,
ALS-A213AA8273E95450,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43511576,official_variant,fr,El Friou,Latn,ADM4 row / research sector code 43511576; dated ADM3 parent 4351,,
ALS-A22E258337815913,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1515,official_variant,fr,Somaâ,Latn,January 2024 workbook row: governorate 15; municipality code 1515,,
ALS-A247D7284D6250F3,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43611667,official_variant,fr,Gobrar,Latn,ADM4 row / research sector code 43611667; dated ADM3 parent 4361,,
ALS-A24DE3E4E4A05F95,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2358834,official_variant,fr,Fej Ettameur,Latn,ADM4 row / research sector code 2358834; dated ADM3 parent 2358,,
ALS-A25710D8A8B8542E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1654456,official_variant,fr,Ouled Ezzouabi,Latn,ADM4 row / research sector code 1654456; dated ADM3 parent 1654,,
ALS-A25BC03AC6195FF1,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51601754,official_variant,fr,Zerig El Ghandri,Latn,ADM4 row / research sector code 51601754; dated ADM3 parent 5160,,
ALS-A25E505845525FC6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2152599,official_variant,fr,Mestouta,Latn,ADM4 row / research sector code 2152599; dated ADM3 parent 2152,,
ALS-A265555C0A515131,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1211,official_variant,fr,Ariana,Latn,January 2024 workbook row: governorate 12; municipality code 1211,,
ALS-A2708CDAFCE45EB6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2461944,official_variant,fr,Mousrata,Latn,ADM4 row / research sector code 2461944; dated ADM3 parent 2461,,
ALS-A286EC34744558B1,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-LIWA-31557DB26F65,transliteration,en,Qasabat Aqaba,Latn,"Regulation No. 46 of 2000, Article 15; Liwa قصبة العقبة clause",,
ALS-A287D32915D15B52,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32571091,official_variant,fr,El Masdour,Latn,ADM4 row / research sector code 32571091; dated ADM3 parent 3257,,
ALS-A29DED656AAA5913,2.0.0,current,SRC-UNESCO-WHC-TN-2026,ENT-TN-HISTORICAL-PLACE-KERKUANE,official_variant,fr,Kerkouane,Latn,World Heritage property 332: Punic Town of Kerkuane,,
ALS-A29E92F6F184521E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-F66C4659B2C0,official_variant,fr,Djerba Midoun,Latn,ADM3 row / dated 264-delegation research code 5257,,
ALS-A2D0B3652B6C50F1,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-6314,official_variant,fr,El Golâa,Latn,January 2024 workbook row: governorate 63; municipality code 6314,,
ALS-A2F33F96BE6B5328,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2255719,official_variant,fr,Ouled Sedra,Latn,ADM4 row / research sector code 2255719; dated ADM3 parent 2255,,
ALS-A316B2B17E9759DB,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1554349,official_variant,fr,Bou - Jerida,Latn,ADM4 row / research sector code 1554349; dated ADM3 parent 1554,,
ALS-A32DB96C571C5C46,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1453298,official_variant,fr,Sanhaja,Latn,ADM4 row / research sector code 1453298; dated ADM3 parent 1453,,
ALS-A36E2729C4865E15,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1323,official_variant,fr,Naassen,Latn,January 2024 workbook row: governorate 13; municipality code 1323,,
ALS-A36E911F98525839,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2353789,official_variant,fr,Ledhieb,Latn,ADM4 row / research sector code 2353789; dated ADM3 parent 2353,,
ALS-A36ED4EFDA7E53F6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61601982,official_variant,fr,Ouled El Hadj,Latn,ADM4 row / research sector code 61601982; dated ADM3 parent 6160,,
ALS-A36EFEFBDB455AF7,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31601003,official_variant,fr,Hicher,Latn,ADM4 row / research sector code 31601003; dated ADM3 parent 3160,,
ALS-A377792F6EB75244,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-0156C9A906A2,official_variant,fr,El Ouardia,Latn,ADM3 row / dated 264-delegation research code 1165,,
ALS-A397EDF10E2C539E,2.0.0,current,SRC-TN-ONTT-PLACES-2018,ENT-TN-CITY-CARTHAGE,english,en,Carthage,Latn,Around Carthage and Sidi Bou Said: modern Carthage described as a fashionable city,,
ALS-A3AA6189CCD75B77,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34531247,official_variant,fr,Es-Sedra,Latn,ADM4 row / research sector code 34531247; dated ADM3 parent 3453,,
ALS-A3AE86FBDEDA5FCE,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41551405,official_variant,fr,El Menzel,Latn,ADM4 row / research sector code 41551405; dated ADM3 parent 4155,,
ALS-A3FDF9948F32587C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32531066,official_variant,fr,Mootmar,Latn,ADM4 row / research sector code 32531066; dated ADM3 parent 3253,,
ALS-A40298265D8D55EB,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-3512572DC050,official_variant,fr,Douz Nord,Latn,ADM3 row / dated 264-delegation research code 6354,,
ALS-A412DB87B10C5AED,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34651340,official_variant,fr,Aïthet Chelaia,Latn,ADM4 row / research sector code 34651340; dated ADM3 parent 3465,,
ALS-A44436C58ED85E23,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-115665,official_variant,fr,Ahmed Tlili,Latn,ADM4 row / research sector code 115665; dated ADM3 parent 1156,,
ALS-A44884A09ECC53DC,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31641031,official_variant,fr,Jebline,Latn,ADM4 row / research sector code 31641031; dated ADM3 parent 3164,,
ALS-A460E42211C9524E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-3151947,official_variant,fr,El Medina,Latn,ADM4 row / research sector code 3151947; dated ADM3 parent 3151,,
ALS-A48CF98802195866,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31641043,official_variant,fr,Nejajra,Latn,ADM4 row / research sector code 31641043; dated ADM3 parent 3164,,
ALS-A4A689421CA3586B,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3121,official_variant,fr,Bouficha,Latn,January 2024 workbook row: governorate 31; municipality code 3121,,
ALS-A4B3E13161B35F83,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61561953,official_variant,fr,Redeyef Nord,Latn,ADM4 row / research sector code 61561953; dated ADM3 parent 6156,,
ALS-A4B85D9EC6075A1D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-8CD3CBC66F17,official_variant,fr,Ksour Essef,Latn,ADM3 row / dated 264-delegation research code 3361,,
ALS-A4C15099FD2C5DAE,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3213,official_variant,fr,Ouerdanine,Latn,January 2024 workbook row: governorate 32; municipality code 3213,,
ALS-A4F61DB96D6A5354,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1420,official_variant,fr,El Bassatine,Latn,January 2024 workbook row: governorate 14; municipality code 1420,,
ALS-A4F8858D66BA5C88,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4112,official_variant,fr,Echbika,Latn,January 2024 workbook row: governorate 41; municipality code 4112,,
ALS-A51945383B9359AA,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-336FE0336AC9,official_variant,fr,El Metouia,Latn,ADM3 row / dated 264-delegation research code 5155,,
ALS-A53A7547DA625478,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41581434,official_variant,fr,Esserja,Latn,ADM4 row / research sector code 41581434; dated ADM3 parent 4158,,
ALS-A5495FC4F34F59CC,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-QADA-92FBC9D44DB0,transliteration,en,Ghawr al-Mazra'ah,Latn,"Regulation No. 46 of 2000, Article 7; Qada غور المزرعة clause under Liwa الأغوار الجنوبية",,
ALS-A55F30FC0D1350C2,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43521590,official_variant,fr,Aïn Rebaou,Latn,ADM4 row / research sector code 43521590; dated ADM3 parent 4352,,
ALS-A571E92335725A1D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34641333,official_variant,fr,El Kenitra,Latn,ADM4 row / research sector code 34641333; dated ADM3 parent 3464,,
ALS-A59011883E8859E0,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-116069,official_variant,fr,Le Bardo,Latn,ADM4 row / research sector code 116069; dated ADM3 parent 1160,,
ALS-A591661B448B5DD0,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1318,official_variant,fr,Megrine,Latn,January 2024 workbook row: governorate 13; municipality code 1318,,
ALS-A5A40B57FB775CF3,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-62511991,official_variant,fr,Ez-Zebda,Latn,ADM4 row / research sector code 62511991; dated ADM3 parent 6251,,
ALS-A5AAC01C4B815D41,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-GOVERNORATE-902616FE3988,official_variant,fr,Medenine,Latn,ADM2 row / research governorate code 52,,
ALS-A5BE9EAF9DF45040,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2255718,official_variant,fr,Aïn Draham Banlieue,Latn,ADM4 row / research sector code 2255718; dated ADM3 parent 2255,,
ALS-A5EA4B9337395792,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1167120,official_variant,fr,Mâakel Ezzaïm,Latn,ADM4 row / research sector code 1167120; dated ADM3 parent 1167,,
ALS-A61595D001675478,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2255720,official_variant,fr,El Atatfa,Latn,ADM4 row / research sector code 2255720; dated ADM3 parent 2255,,
ALS-A61F78407BE95ED9,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2159672,official_variant,fr,Sidi Ahmed El Jedidi,Latn,ADM4 row / research sector code 2159672; dated ADM3 parent 2159,,
ALS-A6313689F08B5DA4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32521059,official_variant,fr,Ouerdaninie Sud,Latn,ADM4 row / research sector code 32521059; dated ADM3 parent 3252,,
ALS-A638B3128E8553DA,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-E6F9AC3B6A1F,official_variant,fr,Bou Arada,Latn,ADM3 row / dated 264-delegation research code 2453,,
ALS-A63A6101CB7B555E,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1525,official_variant,fr,El Haouaria,Latn,January 2024 workbook row: governorate 15; municipality code 1525,,
ALS-A647C9F6264C5EEB,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1651430,official_variant,fr,Bir Halima,Latn,ADM4 row / research sector code 1651430; dated ADM3 parent 1651,,
ALS-A659BBCEB29C5896,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1758543,official_variant,fr,El Medina,Latn,ADM4 row / research sector code 1758543; dated ADM3 parent 1758,,
ALS-A66709CEB22D5C28,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42621557,official_variant,fr,El Arâar,Latn,ADM4 row / research sector code 42621557; dated ADM3 parent 4262,,
ALS-A66BC82BA5F952B7,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52571832,official_variant,fr,El May,Latn,ADM4 row / research sector code 52571832; dated ADM3 parent 5257,,
ALS-A68F67E4786259F4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1561392,official_variant,fr,Soliman Sud,Latn,ADM4 row / research sector code 1561392; dated ADM3 parent 1561,,
ALS-A6EE7D5C293D5A76,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61571966,official_variant,fr,Segui Sud,Latn,ADM4 row / research sector code 61571966; dated ADM3 parent 6157,,
ALS-A7393C8D8432506F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34539999,official_variant,fr,El Ons,Latn,ADM4 row / research sector code 34539999; dated ADM3 parent 3453,,
ALS-A73E30DCD9AE5EE1,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1524,official_variant,fr,Dar Allouch,Latn,January 2024 workbook row: governorate 15; municipality code 1524,,
ALS-A7473DEE1133525D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33511136,official_variant,fr,Hiboun,Latn,ADM4 row / research sector code 33511136; dated ADM3 parent 3351,,
ALS-A751AB1BFF0F52BA,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61591976,official_variant,fr,Bir Sâad,Latn,ADM4 row / research sector code 61591976; dated ADM3 parent 6159,,
ALS-A75E07052433529E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32621118,official_variant,fr,Touza,Latn,ADM4 row / research sector code 32621118; dated ADM3 parent 3262,,
ALS-A76E5A3D32985D63,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-115791,official_variant,fr,El Hadika,Latn,ADM4 row / research sector code 115791; dated ADM3 parent 1157,,
ALS-A76FC43694635471,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-678C562CAA1C,official_variant,fr,Fouchana,Latn,ADM3 row / dated 264-delegation research code 1361,,
ALS-A7B360E1EA4C5D83,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51581735,official_variant,fr,Techine,Latn,ADM4 row / research sector code 51581735; dated ADM3 parent 5158,,
ALS-A7F56EE9252D5508,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-115421,official_variant,fr,Bab Souika,Latn,ADM4 row / research sector code 115421; dated ADM3 parent 1154,,
ALS-A85AEEEC44D154AD,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2255721,official_variant,fr,El Homrane,Latn,ADM4 row / research sector code 2255721; dated ADM3 parent 2255,,
ALS-A86F4E92BDE55EEE,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43581636,official_variant,fr,Meknassy Est,Latn,ADM4 row / research sector code 43581636; dated ADM3 parent 4358,,
ALS-A87331F0AD71539D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-53531881,official_variant,fr,Smar,Latn,ADM4 row / research sector code 53531881; dated ADM3 parent 5353,,
ALS-A8D961A3AAB45029,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2157652,official_variant,fr,Es-Sekhira,Latn,ADM4 row / research sector code 2157652; dated ADM3 parent 2157,,
ALS-A8F015C8A8D753F1,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2259769,official_variant,fr,Abdeljaber,Latn,ADM4 row / research sector code 2259769; dated ADM3 parent 2259,,
